"CongJob1.htm | Question 0"
"Fox News Poll conducted by Anderson Robbins Research (D) and Shaw & Company Research (R). March 20-22, 2016. N=1,016 registered voters nationwide. Margin of error ± 3. "
"Do you approve or disapprove of the job Congress is doing?"
manually enter poll





"CongJob1.htm | Question 1"
"CBS News/New York Times Poll. March 17-20, 2016. N=1,252 adults nationwide. Margin of error ± 3."
"Do you approve or disapprove of the way Congress is handling its job?"
date,approve,disapprove,unsure/ no answer,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""10/29 - 11/2/14""",20,75,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""10/12-15/14""",14,82,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""9/4-7/14""",14,82,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""8/7-10/14""",13,83,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""7/7-10/14""",15,80,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""6/5-8/14""",16,81,3,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""5/8-11/14""",15,80,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""4/3-6/14""",13,83,3,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""3/6-9/14""",15,83,2,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""2/6-9/14""",12,83,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""1/5-8/14""",13,82,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""12/5-8/13""",12,85,3,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""11/7-10/13""",9,86,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""10/3-6/13""",11,85,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""9/5-8/13""",19,76,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""8/7-11/13""",14,81,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""7/10-14/13""",15,78,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""6/1-4/13""",17,78,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""5/2-7/13""",16,79,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""4/4-7/13""",15,79,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""3/7-10/13""",13,83,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""2/7-10/13""",15,81,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""1/7-10/13""",14,81,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""12/14-17/12""",18,76,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""11/15-18/12""",18,75,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""10/15-16/12""",21,69,11,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""9/6-9/12""",13,83,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""8/9-12/12""",10,83,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""7/9-12/12""",16,78,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""6/7-10/12""",17,79,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""5/3-6/12""",15,79,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""4/9-12/12""",17,79,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""3/8-11/12""",12,82,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""2/2-5/12""",10,86,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""1/5-8/12""",13,81,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""12/15-18/11""",11,86,3,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""11/3-6/11""",13,82,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""10/6-9/11""",13,81,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""9/8-11/11""",15,82,3,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""8/11-14/11""",13,84,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""7/7-10/11""",18,77,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""6/9-12/11""",17,76,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""5/5-8/11""",24,70,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""4/7-11/11""",17,77,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""3/3-6/11""",18,74,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""2/2-5/11""",23,71,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""1/7-9/11""",20,73,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""12/10-12/10""",13,83,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""11/4-7/10""",17,77,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""10/28-31/10""",21,73,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""8/5-8/10""",19,75,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""7/8-11/10""",20,73,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""6/11-13/10""",20,74,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""5/3-6/10""",21,73,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""4/8-11/10""",23,72,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""3/4-7/10""",16,80,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""2/1-3/10""",18,78,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""1/8-10/10""",24,71,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""12/11-13/09""",25,69,5,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""11/5-8/09""",26,68,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""10/1-4/09""",21,72,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""8/31 - 9/2/09""",31,63,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""8/6-9/09""",31,62,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""7/10-12/09""",32,54,14,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""6/14-17/09""",33,61,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""5/7-10/09""",37,57,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""4/6-9/09""",36,55,9,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""3/5-8/09""",39,54,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
"=""2/9-12/09""",31,61,9,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Gallup Poll. Dec. 2-6, 2015. N=824 adults nationwide. Margin of error ± 4.","""Do you approve or disapprove of the way Congress is handling its job?""",Gallup Poll
